Title,Brand,OS,RAM,CPU,Storage,Screen Size,Resolution,CPU Speed,Model,Wireless Technology,SIM Count,Wireless Provider,Cellular Technology,Camera,Color,Price,Price Before Promotion,Currancy,Rate,URL,IMG,Reviews,Website
"Huawei Mate 20 Lite SNE-LX3 64GB (Factory Unlocked) 6.3"" FHD (International Version) (Black)",HUAWEI,Android 10.0,4 GB,,64 GB,6.3 Inches,2340 x 1080,,HUAWEI Mate 20 lite,,,AT&T,4G,,Black,"SAR1,203.00",,SAR,4.4 out of 5 stars,https://www.amazon.sa/-/en/SNE-LX3-Factory-Unlocked-International-Version/dp/B07J4Z9647/ref=sr_1_62?dib=eyJ2IjoiMSJ9.jAAuNsLU_3r2RQqksch9DozwSIbNQ1b3jOF0LQhSPKOrtB_Qi-tLNYriMXUuaUtrgEsr1zKhXPfVoKWzpJ6fOnBBQeTsbiRaxfVOqMc5sMaWr1HlcklNyJ_PCJqAQ7PjUj1AONAvvro0_jLjg2bTwlyxyjRSHyX-ycx3a2w78pdbY8AootKuPrI0R7qgbyVMS59hlN4O0o2ui4QWUtjxmZXof9hobl5eDI2-j0bW7JdQA59zs6N8FKuYvvv_1Pdmj-1zTE4Adn4qFNnWae2bH7_ZTNYZeIwem1vsLSeQgio.Cl_r7LSevUZDSDR1nRMQ96q_NsaYsdKndDYdlrjd17A&dib_tag=se&qid=1725912191&refinements=p_n_feature_six_browse-bin%3A16967122031%2Cp_n_feature_eleven_browse-bin%3A27361539031%2Cp_89%3AHUAWEI&s=electronics&sr=1-62&language=en_AE,https://m.media-amazon.com/images/I/51eM8j7wKzL._AC_SL1000_.jpg,"[{'reviewer_name': 'Aisha', 'review_rating': '3.0 out of 5 stars', 'review_title': '3.0 out of 5 stars\nSound issue', 'review_text': ""How can I apply for warranty because it's having sound issue\nRead more"", 'review_date': 'Reviewed in Saudi Arabia on 13 August 2023'}]",Amazon SA
Huawei P50 Pocket Dual-SIM 256GB ROM + 8GB RAM (GSM Only | No CDMA) Factory Unlocked 4G/LTE Smartphone (White) - International Version,HUAWEI,Android 10.0,8 GB,Snapdragon,256 GB,6.9 Inches,1188 x 2790,"1.8, 2.42, 2.84 GHz",P50 Pocket,,,,,,White,"SAR7,099.00",,SAR,Previous page of related Sponsored Products,https://www.amazon.sa/-/en/Huawei-Dual-SIM-Factory-Unlocked-Smartphone/dp/B09TBBJ8PL/ref=sr_1_85?dib=eyJ2IjoiMSJ9.0-xgi8BENIdo4WhsrBSy_2cEXsIS6rrMnarkpUJyCuV8fAg_ngENUuISPxbhpu0G9DDwwepWmRhG6Jq5skiO076pRnoak4jpaxY3yBVXNIpT2j2CCQ0mtLMOx8xrIjWx2uiD48uYkUghzSs9RoxcXKTZJ4383TANYtsoD6YVbBw4rlsDqKC8ADUMVyHCF3PScIX7Daanj9D7mF2_n6omKUSXr71PPNuVC3OUBFAgGC7kTfVzuvwqsiOoaYQiIrPJJN0d-UWwD-eLiU4L3vp6eKAJZ1PW--lO3bSYP-JJh2U.iLNJpRkBQzWyq5R8O6cCqnia0VJ4gsWHEmoPJ6nyRYQ&dib_tag=se&qid=1725912195&refinements=p_n_feature_six_browse-bin%3A16967122031%2Cp_n_feature_eleven_browse-bin%3A27361539031%2Cp_89%3AHUAWEI&s=electronics&sr=1-85&language=en_AE,https://m.media-amazon.com/images/I/51PEkGCUT4L._AC_SL1000_.jpg,[],Amazon SA
Huawei nova Y90 Dual-SIM 128GB ROM + 6GB RAM (GSM only | No CDMA) Factory Unlocked 4G/LTE Smartphone (Emerald Green) - International Version,HUAWEI,MIUI 12,6 GB,Snapdragon,128 GB,6.7 Inches,1080 x 2388,"1.9, 2.4 GHz",nova Y90,,,,,,Emerald Green,"SAR2,249.00",,SAR,3.7 out of 5 stars,https://www.amazon.sa/-/en/Dual-SIM-Factory-Unlocked-Smartphone-Emerald/dp/B0B79JGHFQ/ref=sr_1_43?dib=eyJ2IjoiMSJ9.a8Un1cBw9IBPRVPubCACK5NcXMjCsk98P0_kHDywUnNa_AIEO0N0tjQEjA41XCvlXhrhCSqjS-OcfS7lSTnDZoEW-fFu48aWuHhufXDdLWQT5fETOmn4G4LF6Tf2zsA20pVy0HreZo3rZRfliCZ0dIk5uJs6_VBwDNU6yIRtmabY3zznRtod3VYk7D6q2k0xQsUa8NxisNewGhUY9CVh0uBsSLoaU_DmmImHmHwmkZstld-06u9-AhW0ODQuvC0l9z4gdZO-jFMo8mcrpu41j-LR_nzBev65YrImW8fleYE.9NyWAGCmkw9Hyh095Lh5JwHBHy-XS_PLrK-uC8BFbAU&dib_tag=se&qid=1725912188&refinements=p_n_feature_six_browse-bin%3A16967122031%2Cp_n_feature_eleven_browse-bin%3A27361539031%2Cp_89%3AHUAWEI&s=electronics&sr=1-43&language=en_AE,https://m.media-amazon.com/images/I/61r3PddUW1L._AC_SL1500_.jpg,"[{'reviewer_name': 'EbadurRehman', 'review_rating': '1.0 out of 5 stars', 'review_title': '1.0 out of 5 stars\nDont buy this', 'review_text': 'There is no google service in this mobile very disappointed 😞\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 3 October 2023'}]",Amazon SA
Huawei Y7 (2017) Single-SIM 16GB ROM + 2GB RAM (GSM only | No CDMA) Factory Unlocked 4G/LTE Smartphone (Grey) - International Version,HUAWEI,Android 7.0,2 GB,Snapdragon,16 GB,5.5 Inches,,1.4 GHz,Y7 (2017),,,Unlocked for All Carriers,4G,,,"SAR1,475.00",,SAR,Previous page of related Sponsored Products,https://www.amazon.sa/-/en/Huawei-Single-SIM-Factory-Unlocked-Smartphone/dp/B076H2GTD1/ref=sr_1_162?dib=eyJ2IjoiMSJ9.LdZAzkdHCP4eDO7ohuTZ_cR_9KCfpV6DnrWwVQZfD3prgmvZhZIGHRGlvHA6RSfo6b8Fxck-8AQAiocyN48ywsT2FzIkTiXp1CBNjTv6qt0GSCXnvXtsYy3jJxnu0X4ePMWgdx29r3L9ES2k4rJFxGlsA3DHVrQzSmx8qch6niqg-4n7PoGt9oVdMVPXvMcQg_Xir7bVHJu0zjY5uZDKIBba7oH87S6EWFfPeLsuijv0PDupF5pCyPMAMA-cF3BFNMdANFsT2p0aqhgo_GM2F4RAx3Ykr2E6qPfZ8fjiqRA.l9dHpFzkJG0VuoAID694xfpmbO5ZwI44Xb7tmNbHFeA&dib_tag=se&qid=1725912205&refinements=p_n_feature_six_browse-bin%3A16967122031%2Cp_n_feature_eleven_browse-bin%3A27361539031%2Cp_89%3AHUAWEI&s=electronics&sr=1-162&language=en_AE,https://m.media-amazon.com/images/I/41mgbE6V-YL.__AC_SX300_SY300_QL70_ML2_.jpg,[],Amazon SA
Huawei nova 7i 28GB 8GB JNY-LX2 International Version - Midnight Black,HUAWEI,Android 10.0,8 GB,,128 GB,6.4 Inches,,1.88 GHz,nova 7i,,,Unlocked,4G,,Midnight Black,"SAR2,757.00",,SAR,3.4 out of 5 stars,https://www.amazon.sa/-/en/Huawei-nova-JNY-LX2-International-Version/dp/B085WWGVNB/ref=sr_1_110?dib=eyJ2IjoiMSJ9.HMMZZxKOcnmZKKj0Tg91WAG4DMmZQX11d0rxlwK0sXDtGtxmjlYQz2QpnwQ5jVKFuPr0gBPzHgymIUIveTfjFbrwMax21Mljbs5oVOz_VSyFwla7p4R9VF4p85qqrB5jLeWfLV3jTAtuINIV2DeEUuxyEW3d77UqbmgRNuEoobLC5UqeROM4MC5LbuDTpj89MKr2uPJ2dW2xqoniTn3cLOgCvEIuYbzBMEBXSDr_TrUvS18LgfKEC258Vsh5Gk5-WwU1z2Hyi0HMG-grUKvBC_1Ya2nQgd7pN4-eDPWwqlE.NphLpZGNoZF-i2UlrstsiMc8PidRSb28gGuIxgYuymY&dib_tag=se&qid=1725912198&refinements=p_n_feature_six_browse-bin%3A16967122031%2Cp_n_feature_eleven_browse-bin%3A27361539031%2Cp_89%3AHUAWEI&s=electronics&sr=1-110&language=en_AE,https://m.media-amazon.com/images/I/51iSmgghIjL._AC_SL1000_.jpg,[],Amazon SA
"Huawei P30 Pro 512 GB 6.47 Inch OLED Display Smartphone with Leica Quad AI Camera, 8GB RAM, EMUI 9.1.0 Sim-Free Android Mobile Phone, Dual SIM, Amber Sunrise, UK Version",HUAWEI,Android 9.0,8 GB,Ryzen 7,512 GB,6.1 Inches,1080 x 2340,"2.6, 1.92, 1.8 GHz",P30 Pro,,,,,,,"SAR9,464.60",,SAR,4.2 out of 5 stars,https://www.amazon.sa/-/en/Display-Smartphone-Sim-Free-Android-Sunrise/dp/B07PHZWSDJ/ref=sr_1_59?dib=eyJ2IjoiMSJ9.jAAuNsLU_3r2RQqksch9DozwSIbNQ1b3jOF0LQhSPKOrtB_Qi-tLNYriMXUuaUtrgEsr1zKhXPfVoKWzpJ6fOnBBQeTsbiRaxfVOqMc5sMaWr1HlcklNyJ_PCJqAQ7PjUj1AONAvvro0_jLjg2bTwlyxyjRSHyX-ycx3a2w78pdbY8AootKuPrI0R7qgbyVMS59hlN4O0o2ui4QWUtjxmZXof9hobl5eDI2-j0bW7JdQA59zs6N8FKuYvvv_1Pdmj-1zTE4Adn4qFNnWae2bH7_ZTNYZeIwem1vsLSeQgio.Cl_r7LSevUZDSDR1nRMQ96q_NsaYsdKndDYdlrjd17A&dib_tag=se&qid=1725912191&refinements=p_n_feature_six_browse-bin%3A16967122031%2Cp_n_feature_eleven_browse-bin%3A27361539031%2Cp_89%3AHUAWEI&s=electronics&sr=1-59&language=en_AE,https://m.media-amazon.com/images/I/61H0-+7YtGL._AC_SL1000_.jpg,"[{'reviewer_name': 'سلامات سعره مبالغ فيه فوق الخيال', 'review_rating': '1.0 out of 5 stars', 'review_title': '1.0 out of 5 stars\nسعر مبالغ فيه', 'review_text': 'سعر غالي وليس يستاهل\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 26 July 2023'}]",Amazon SA
Huawei P40 Lite 5G Dual-SIM 128GB ROM + 6GB RAM Factory Unlocked Android Smartphone (Space Silver) - International Version,HUAWEI,"Android 10.0, Android",6 GB,Snapdragon,6 GB,6.5 Inches,1080 x 2400,"2.36, 1.84 GHz",P40 Lite 5G,,,,,,Silver,"SAR2,960.00",,SAR,3.8 out of 5 stars,https://www.amazon.sa/-/en/Dual-SIM-Factory-Unlocked-Android-Smartphone/dp/B088KSMQ11/ref=sr_1_102?dib=eyJ2IjoiMSJ9.HMMZZxKOcnmZKKj0Tg91WAG4DMmZQX11d0rxlwK0sXDtGtxmjlYQz2QpnwQ5jVKFuPr0gBPzHgymIUIveTfjFbrwMax21Mljbs5oVOz_VSyFwla7p4R9VF4p85qqrB5jLeWfLV3jTAtuINIV2DeEUuxyEW3d77UqbmgRNuEoobLC5UqeROM4MC5LbuDTpj89MKr2uPJ2dW2xqoniTn3cLOgCvEIuYbzBMEBXSDr_TrUvS18LgfKEC258Vsh5Gk5-WwU1z2Hyi0HMG-grUKvBC_1Ya2nQgd7pN4-eDPWwqlE.NphLpZGNoZF-i2UlrstsiMc8PidRSb28gGuIxgYuymY&dib_tag=se&qid=1725912198&refinements=p_n_feature_six_browse-bin%3A16967122031%2Cp_n_feature_eleven_browse-bin%3A27361539031%2Cp_89%3AHUAWEI&s=electronics&sr=1-102&language=en_AE,https://m.media-amazon.com/images/I/517x4ivEwwL._AC_SL1007_.jpg,[],Amazon SA
"HUAWEI P40 Pro Plus 5G ELS-N39 with 512 GB Storage,8GB RAM (Ceramic Black, International Version)",HUAWEI,Android 10.0,8 GB,,8 GB,6.58 Inches,1200 x 2640,2.4 GHz,P40 Pro Plus 5G,,,,5G,,Black,"SAR7,815.00",,SAR,4.6 out of 5 stars,https://www.amazon.sa/-/en/HUAWEI-ELS-N39-Storage-Ceramic-International/dp/B08BJCPC3T/ref=sr_1_97?dib=eyJ2IjoiMSJ9.HMMZZxKOcnmZKKj0Tg91WAG4DMmZQX11d0rxlwK0sXDtGtxmjlYQz2QpnwQ5jVKFuPr0gBPzHgymIUIveTfjFbrwMax21Mljbs5oVOz_VSyFwla7p4R9VF4p85qqrB5jLeWfLV3jTAtuINIV2DeEUuxyEW3d77UqbmgRNuEoobLC5UqeROM4MC5LbuDTpj89MKr2uPJ2dW2xqoniTn3cLOgCvEIuYbzBMEBXSDr_TrUvS18LgfKEC258Vsh5Gk5-WwU1z2Hyi0HMG-grUKvBC_1Ya2nQgd7pN4-eDPWwqlE.NphLpZGNoZF-i2UlrstsiMc8PidRSb28gGuIxgYuymY&dib_tag=se&qid=1725912198&refinements=p_n_feature_six_browse-bin%3A16967122031%2Cp_n_feature_eleven_browse-bin%3A27361539031%2Cp_89%3AHUAWEI&s=electronics&sr=1-97&language=en_AE,https://m.media-amazon.com/images/I/51ihfOtMKqL._AC_SL1200_.jpg,[],Amazon SA
"HUAWEI Mate X3 Foldable Smart Phone, 7.85"" Quad-Curve Display, 12 + 512 GB, 66W SuperCharge, 50 MP Ultra Vision Camera, Durable Kunlun Glass, Black + HUAWEI WATCH Buds And VIP Gift Card",HUAWEI,HarmonyOS 3.1,12 GB,,512 GB,7.85 Inches,,,Mate X3,,,,,,Black,,,SAR,Previous page of related Sponsored Products,https://www.amazon.sa/-/en/HUAWEI-Mate-X3-Quad-Curve-SuperCharge/dp/B0C4H7CWQD/ref=sr_1_26?dib=eyJ2IjoiMSJ9.a8Un1cBw9IBPRVPubCACK5NcXMjCsk98P0_kHDywUnNa_AIEO0N0tjQEjA41XCvlXhrhCSqjS-OcfS7lSTnDZoEW-fFu48aWuHhufXDdLWQT5fETOmn4G4LF6Tf2zsA20pVy0HreZo3rZRfliCZ0dIk5uJs6_VBwDNU6yIRtmabY3zznRtod3VYk7D6q2k0xQsUa8NxisNewGhUY9CVh0uBsSLoaU_DmmImHmHwmkZstld-06u9-AhW0ODQuvC0l9z4gdZO-jFMo8mcrpu41j-LR_nzBev65YrImW8fleYE.9NyWAGCmkw9Hyh095Lh5JwHBHy-XS_PLrK-uC8BFbAU&dib_tag=se&qid=1725912188&refinements=p_n_feature_six_browse-bin%3A16967122031%2Cp_n_feature_eleven_browse-bin%3A27361539031%2Cp_89%3AHUAWEI&s=electronics&sr=1-26&language=en_AE,https://m.media-amazon.com/images/I/51GtC7nRZ+L._AC_SL1000_.jpg,[],Amazon SA
HUAWEI P30 Dual Hybrid Sim 128Gb Android 9.0 4G Smartphone (Midnight Black),HUAWEI,Android 9.0,8 GB,Snapdragon,128 GB,6.1 Inches,1080 x 2340,1.8 GHz,HUAWEI P30,,,,,,Midnight Black,"SAR3,179.00",,SAR,4.5 out of 5 stars,https://www.amazon.sa/-/en/HUAWEI-Hybrid-Android-Smartphone-Midnight/dp/B07NLRJHN6/ref=sr_1_60?dib=eyJ2IjoiMSJ9.jAAuNsLU_3r2RQqksch9DozwSIbNQ1b3jOF0LQhSPKOrtB_Qi-tLNYriMXUuaUtrgEsr1zKhXPfVoKWzpJ6fOnBBQeTsbiRaxfVOqMc5sMaWr1HlcklNyJ_PCJqAQ7PjUj1AONAvvro0_jLjg2bTwlyxyjRSHyX-ycx3a2w78pdbY8AootKuPrI0R7qgbyVMS59hlN4O0o2ui4QWUtjxmZXof9hobl5eDI2-j0bW7JdQA59zs6N8FKuYvvv_1Pdmj-1zTE4Adn4qFNnWae2bH7_ZTNYZeIwem1vsLSeQgio.Cl_r7LSevUZDSDR1nRMQ96q_NsaYsdKndDYdlrjd17A&dib_tag=se&qid=1725912191&refinements=p_n_feature_six_browse-bin%3A16967122031%2Cp_n_feature_eleven_browse-bin%3A27361539031%2Cp_89%3AHUAWEI&s=electronics&sr=1-60&language=en_AE,https://m.media-amazon.com/images/I/81tugXPZFqL._AC_SL1500_.jpg,[],Amazon SA
HUAWEI P30 Lite (128GB- 4GB RAM) 6.15 Display- AI Triple Camera- 32MP Selfie- Dual SIM GSM MAR-LX3A - Global 4G LTE International Version White- Wi-Fi,HUAWEI,"Android 9.0, Android",4 GB,,128 GB,6.15 Inches,1080 x 2312,"2.2, 1.7 GHz",HUAWEI P30,,,T-Mobile,,,White,"SAR1,619.00",,SAR,3.7 out of 5 stars,https://www.amazon.sa/-/en/HUAWEI-Display-Camera-Selfie-MAR-LX3A/dp/B0848GY5D8/ref=sr_1_54?dib=eyJ2IjoiMSJ9.jAAuNsLU_3r2RQqksch9DozwSIbNQ1b3jOF0LQhSPKOrtB_Qi-tLNYriMXUuaUtrgEsr1zKhXPfVoKWzpJ6fOnBBQeTsbiRaxfVOqMc5sMaWr1HlcklNyJ_PCJqAQ7PjUj1AONAvvro0_jLjg2bTwlyxyjRSHyX-ycx3a2w78pdbY8AootKuPrI0R7qgbyVMS59hlN4O0o2ui4QWUtjxmZXof9hobl5eDI2-j0bW7JdQA59zs6N8FKuYvvv_1Pdmj-1zTE4Adn4qFNnWae2bH7_ZTNYZeIwem1vsLSeQgio.Cl_r7LSevUZDSDR1nRMQ96q_NsaYsdKndDYdlrjd17A&dib_tag=se&qid=1725912191&refinements=p_n_feature_six_browse-bin%3A16967122031%2Cp_n_feature_eleven_browse-bin%3A27361539031%2Cp_89%3AHUAWEI&s=electronics&sr=1-54&language=en_AE,https://m.media-amazon.com/images/I/51B6o9FGhBL._AC_SL1000_.jpg,"[{'reviewer_name': 'يعقوب الحرضي', 'review_rating': '1.0 out of 5 stars', 'review_title': '1.0 out of 5 stars\nغير اصلي', 'review_text': 'ارجعت المنتج لي الحين 18يوم ماءرجعو لي فلوس والله اني ندمت اني اشتريت منهم  ماراح اشتري منهم مرة ثانية\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 21 June 2023'}, {'reviewer_name': 'Soubhysaid', 'review_rating': '1.0 out of 5 stars', 'review_title': '1.0 out of 5 stars\nليس كما موجود بالاعلان المنتج ليس اصلي', 'review_text': 'المنتج كوبي ولا يقبل التحديث للبرنامج والكاميرات سيئه جدا تجربه فاشله ولا انصح ولا انصح بشرئه\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 13 February 2023'}, {'reviewer_name': 'Salman Mohammad Ahmad', 'review_rating': '1.0 out of 5 stars', 'review_title': '1.0 out of 5 stars\nused phone', 'review_text': ""don't buy this phone i order new Huawei P30 Lite and delivered used phone and warranty already expired.\nRead more"", 'review_date': 'Reviewed in Saudi Arabia on 20 December 2022'}]",Amazon SA
"Huawei Y6s 6.09"" Dual SIM 64GB 3GB (GSM Only, No CDMA) International Version - (Starry Black)",HUAWEI,Android 9.0,3 GB,Snapdragon,3 GB,6.09 Inches,720 x 1560,"2.3, 1.8 GHz",Y6s,,,,"4G, 3G, 2G",,Black,"SAR1,769.00",,SAR,4.3 out of 5 stars,https://www.amazon.sa/-/en/Huawei-Y6s-6-09-International-Version/dp/B0846KMSJK/ref=sr_1_117?dib=eyJ2IjoiMSJ9.HMMZZxKOcnmZKKj0Tg91WAG4DMmZQX11d0rxlwK0sXDtGtxmjlYQz2QpnwQ5jVKFuPr0gBPzHgymIUIveTfjFbrwMax21Mljbs5oVOz_VSyFwla7p4R9VF4p85qqrB5jLeWfLV3jTAtuINIV2DeEUuxyEW3d77UqbmgRNuEoobLC5UqeROM4MC5LbuDTpj89MKr2uPJ2dW2xqoniTn3cLOgCvEIuYbzBMEBXSDr_TrUvS18LgfKEC258Vsh5Gk5-WwU1z2Hyi0HMG-grUKvBC_1Ya2nQgd7pN4-eDPWwqlE.NphLpZGNoZF-i2UlrstsiMc8PidRSb28gGuIxgYuymY&dib_tag=se&qid=1725912198&refinements=p_n_feature_six_browse-bin%3A16967122031%2Cp_n_feature_eleven_browse-bin%3A27361539031%2Cp_89%3AHUAWEI&s=electronics&sr=1-117&language=en_AE,https://m.media-amazon.com/images/I/61VYEUWhFtL._AC_SL1000_.jpg,[],Amazon SA
"HUAWEI Pura 70 Smartphone, Dual SIM Mobile Phone, 12GB + 256GB, Flat-edge Screen, 50MP Ultra Lighting Camera, Super Durable Kunlun Glass, 66W SuperCharge, 4900mAh Battery, White (KSA Version)",HUAWEI,EMUI 14.2,12 GB,Snapdragon,256 GB,6.6 Inches,,4.66 THz,HUAWEI Pura 70,,,Unlocked for All Carriers,4G,,White,,,SAR,4.2 out of 5 stars,https://www.amazon.sa/-/en/HUAWEI-Smartphone-Flat-edge-Lighting-SuperCharge/dp/B0D2WF7JPP/ref=sr_1_1?dib=eyJ2IjoiMSJ9.9EiWj0HXXpesGjzJzPvV84X3kDZarLDMY0rZGMCPsP-Nnb6ZFLViL1V58bQt5zR4zRV7vfle6fNOd1XSERmaOJmv5UijK4m5jR_htIfBWImVTh2oa5sZIMcP9j8ax1hRgLZVUM2pqcmwnk6CXAaLGaSCTCcz6FkmV17MAU00lOEo9HkBR79JvWyi2vohcneEbZGJWVASv2JeJDVTgDV37_I2mue9K84QX83jS92e-DGbL6SmrAtQqzpf8OoysGSKdl0O0WsnlfQX4UNRLpY05pPeXRRN4SWOk8vxz0fSjCk.AvmPWOjDkaufnymICMlRXl-ir5BvFVSm_wepnFtP72g&dib_tag=se&qid=1725912180&refinements=p_n_feature_six_browse-bin%3A16967122031%2Cp_n_feature_eleven_browse-bin%3A27361539031%2Cp_89%3AHUAWEI&s=electronics&sr=1-1&language=en_AE,https://m.media-amazon.com/images/I/611cygMnXoL._AC_SL1500_.jpg,"[{'reviewer_name': 'Saif', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nGood camera and good quality', 'review_text': 'I ordered black phone but  deliver to me whit phone 🤨\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 6 September 2024'}, {'reviewer_name': 'تركي', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nهواوي والأناقة', 'review_text': 'جوال جدا ممتاز تحسه بريميوم بزيادة سماعات الجوال الأفضل نقاوة والكاميرا الخلفية في التصوير الليلي ممتازة ووضعوا شاشة مسطحة على بيورا ٧٠ العادي فقط وهذا جيد للي يبي شاشة مسطحة بسعر متوسط أما من ناحية خدمات قوقل لازم تحملها من الgbox او الapp gallery وانا تعودت عليها أتمنى هواوي تستمر إلى الأبد بمزيد من هذا الإبداع 🌹\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 11 July 2024'}, {'reviewer_name': 'عبدالرحمن العتيبي', 'review_rating': '1.0 out of 5 stars', 'review_title': '1.0 out of 5 stars\nالمنتج جيد', 'review_text': 'لكن كثير اعاني مع شركة امازون وتعقيد تسليم الشحنات ومندوبين التسليم يأتي لك متضايق وكانه مجبور على العمل لدى امازون ولكن آخر تجربه معكم\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 1 June 2024'}, {'reviewer_name': 'Abdullah Bedaiwi', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nجهاز رائع', 'review_text': 'جهاز رائع والبائع متعاون والشحن سريع\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 26 June 2024'}, {'reviewer_name': 'Wahab Ashraf', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nTop of line photography phone', 'review_text': 'The best thing I like about this phone is the design and the camera. Also glad that Google apps are working on phone.\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 6 June 2024'}, {'reviewer_name': 'Abdul', 'review_rating': '1.0 out of 5 stars', 'review_title': '1.0 out of 5 stars\nPlay Store', 'review_text': ""I recommend not to buy because you won't found PlayStore. Means most of the applications will not available for you or you can install anyhow.\nRead more"", 'review_date': 'Reviewed in Saudi Arabia on 22 June 2024'}, {'reviewer_name': 'حسين المطلق', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nجميل الجوال حيل', 'review_text': 'لأنه عجبني الجوال حيل وحلو\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 26 June 2024'}]",Amazon SA
"HUAWEI P30 128GB ROM, 6GB RAM, ELE-L29, AURORA",HUAWEI,Android 9.0,6 GB,,128 GB,6.1 Inches,1080 x 2340,"2.6, 1.8 GHz",NWTP30DUALSIM128GBAURORA,,,WhatsApp SIM,,,,,,SAR,4.3 out of 5 stars,https://www.amazon.sa/-/en/HUAWEI-P30-128GB-ELE-L29-AURORA/dp/B07Q1WCJNX/ref=sr_1_15?dib=eyJ2IjoiMSJ9.9EiWj0HXXpesGjzJzPvV84X3kDZarLDMY0rZGMCPsP-Nnb6ZFLViL1V58bQt5zR4zRV7vfle6fNOd1XSERmaOJmv5UijK4m5jR_htIfBWImVTh2oa5sZIMcP9j8ax1hRgLZVUM2pqcmwnk6CXAaLGaSCTCcz6FkmV17MAU00lOEo9HkBR79JvWyi2vohcneEbZGJWVASv2JeJDVTgDV37_I2mue9K84QX83jS92e-DGbL6SmrAtQqzpf8OoysGSKdl0O0WsnlfQX4UNRLpY05pPeXRRN4SWOk8vxz0fSjCk.AvmPWOjDkaufnymICMlRXl-ir5BvFVSm_wepnFtP72g&dib_tag=se&qid=1725912180&refinements=p_n_feature_six_browse-bin%3A16967122031%2Cp_n_feature_eleven_browse-bin%3A27361539031%2Cp_89%3AHUAWEI&s=electronics&sr=1-15&language=en_AE,https://m.media-amazon.com/images/I/81EzrzwzUZL._AC_SL1500_.jpg,[],Amazon SA
HUAWEI P Smart Z Dual Sim 64GB 4GB RAM 4G Lte - Midnight Black,HUAWEI,EMUI 9,4 GB,,64 GB,6.59 Inches,,,HUAWEI P smart,GSM,,,4G,,Midnight Black,"SAR2,145.00",,SAR,3.6 out of 5 stars,https://www.amazon.sa/-/en/HUAWEI-Smart-Dual-Sim-64GB/dp/B08HM9F77Z/ref=sr_1_91?dib=eyJ2IjoiMSJ9.0-xgi8BENIdo4WhsrBSy_2cEXsIS6rrMnarkpUJyCuV8fAg_ngENUuISPxbhpu0G9DDwwepWmRhG6Jq5skiO076pRnoak4jpaxY3yBVXNIpT2j2CCQ0mtLMOx8xrIjWx2uiD48uYkUghzSs9RoxcXKTZJ4383TANYtsoD6YVbBw4rlsDqKC8ADUMVyHCF3PScIX7Daanj9D7mF2_n6omKUSXr71PPNuVC3OUBFAgGC7kTfVzuvwqsiOoaYQiIrPJJN0d-UWwD-eLiU4L3vp6eKAJZ1PW--lO3bSYP-JJh2U.iLNJpRkBQzWyq5R8O6cCqnia0VJ4gsWHEmoPJ6nyRYQ&dib_tag=se&qid=1725912195&refinements=p_n_feature_six_browse-bin%3A16967122031%2Cp_n_feature_eleven_browse-bin%3A27361539031%2Cp_89%3AHUAWEI&s=electronics&sr=1-91&language=en_AE,https://m.media-amazon.com/images/I/61m4IOG4bWL._AC_SL1500_.jpg,[],Amazon SA
Huawei Nova 10 SE Dual SIM 128GB ROM + 8GB RAM Factory Unlocked 4G/LTE Android Smartphone (Mint Green) - International Version,,,,,,,,,,,,,,,Mint Green,"SAR2,635.00",,SAR,5.0 out of 5 stars,https://www.amazon.sa/-/en/Huawei-Factory-Unlocked-Android-Smartphone/dp/B0BHWC7W9N/ref=sr_1_72?dib=eyJ2IjoiMSJ9.jAAuNsLU_3r2RQqksch9DozwSIbNQ1b3jOF0LQhSPKOrtB_Qi-tLNYriMXUuaUtrgEsr1zKhXPfVoKWzpJ6fOnBBQeTsbiRaxfVOqMc5sMaWr1HlcklNyJ_PCJqAQ7PjUj1AONAvvro0_jLjg2bTwlyxyjRSHyX-ycx3a2w78pdbY8AootKuPrI0R7qgbyVMS59hlN4O0o2ui4QWUtjxmZXof9hobl5eDI2-j0bW7JdQA59zs6N8FKuYvvv_1Pdmj-1zTE4Adn4qFNnWae2bH7_ZTNYZeIwem1vsLSeQgio.Cl_r7LSevUZDSDR1nRMQ96q_NsaYsdKndDYdlrjd17A&dib_tag=se&qid=1725912191&refinements=p_n_feature_six_browse-bin%3A16967122031%2Cp_n_feature_eleven_browse-bin%3A27361539031%2Cp_89%3AHUAWEI&s=electronics&sr=1-72&language=en_AE,https://m.media-amazon.com/images/I/61LR86bl-WL._AC_SL1500_.jpg,[],Amazon SA
