Title,Brand,OS,RAM,CPU,Storage,Screen Size,Resolution,CPU Speed,Model,Wireless Technology,SIM Count,Wireless Provider,Cellular Technology,Camera,Color,Price,Price Before Promotion,Currancy,Rate,URL,IMG,Reviews,Website
Nokia C2 (2nd Ed) 2/32GB D.Sim - Blue,Nokia,Android 11.0,1 GB,Snapdragon,256 GB,5.7 Inches,480 x 960,1.5 GHz,Nokia C2 (2nd Ed) 2/32GB D.Sim - Blue,,,,,,Blue,SAR274.58,,SAR,3.6 out of 5 stars,https://www.amazon.sa/-/en/Nokia-C2-2nd-32GB-D-Sim/dp/B0B6WLY2X4/ref=sr_1_17?dib=eyJ2IjoiMSJ9.iAGjzKfTLKoH2MyhUIAHQBglnf-3gh_1LXI7gJLjtQaO8bvtljTD2JlMpjQvD_LQ07kW4aWMlLVV6fcHd7IjFy3DmRFkJtj-Cmg9zfDo891z0VUJD8qQg4mDbekDHJFiH6-SjBufilUAFK5ET6qmBna_p_gPTdavsDmkPQYgTEA52I5BsWbLfSwJuOMJ0-foNIh0is787qA5OOIUOahNx7aHf0zbFMzCFEJ1n6G2vZCrxfc7p1wEYYQHhowKHCP9dRyBg7JphzquFLNDFoXLxdOLyXVKxS5yVb-TLjvqILs.u02xjypHki4Y8uwHDbU9-q7FZuxGHhpwSiHfWpUBMNY&dib_tag=se&qid=1725910519&refinements=p_89%3ANokia%2Cp_n_feature_six_browse-bin%3A16967122031%2Cp_n_feature_eleven_browse-bin%3A27361539031&s=electronics&sr=1-17&language=en_AE,https://m.media-amazon.com/images/I/81xSVuuNn7L._AC_SL1500_.jpg,[],Amazon SA
Nokia G22 Dual-Sim 128GB ROM + 4GB RAM (GSM only | No CDMA) Factory Unlocked 4G/LTE SmartPhone (Meteor Grey) - International Version,Nokia,Android 12.0,4 GB,Cortex A7,4 GB,6.52 Inches,720 x 1600,1.6 GHz,G22,,,Unlocked for All Carriers,,,,"SAR1,825.00",,SAR,3.4 out of 5 stars,https://www.amazon.sa/-/en/Nokia-Dual-Sim-Factory-Unlocked-SmartPhone/dp/B0C3NSL2R1/ref=sr_1_46?dib=eyJ2IjoiMSJ9.O-Trb85obWRMYMspCl0AVKEOfv_FeJWvmTYpwJ1MKLv6UUnM3NaJ1cjmbJdWJ7ar_lEp-uwRoDvQv8E-POGOpIEu5Dd_0R1cUX9BInslzoPeHHT5Goz5WiRDl5ifRvFnvk-3Mhokne2qvb7rSN_KTxP4D_xw4I8uQRDIVNJULuT4fRZtfXOCzcsrhckkRmdwBrkTHt1scZbnNY3wMMadNvYTeh9AMlcjQyjR9UDaQX87r_RNgI_NsAZGQNGYM29y3TG3X6kTAwJcD22RF38v0evhAK9E6787j9sBafTH65c.igtx86j0SSj7HBEegC704EhvE0jpWB3c14fPTDoqh_Q&dib_tag=se&qid=1725910524&refinements=p_89%3ANokia%2Cp_n_feature_six_browse-bin%3A16967122031%2Cp_n_feature_eleven_browse-bin%3A27361539031&s=electronics&sr=1-46&language=en_AE,https://m.media-amazon.com/images/I/71QwMi9dl0L._AC_SL1500_.jpg,[],Amazon SA
Nokia G22 Dual-Sim 128GB ROM + 4GB RAM (GSM only | No CDMA) Factory Unlocked 4G/LTE SmartPhone (Lagoon Blue) - International Version,Nokia,Android 12.0,4 GB,Cortex A7,4 GB,6.52 Inches,720 x 1600,1.6 GHz,G22,,,Unlocked for All Carriers,,,Blue,133.,,SAR,3.8 out of 5 stars,https://www.amazon.sa/-/en/Nokia-Dual-Sim-Factory-Unlocked-SmartPhone/dp/B0C3NHCS1D/ref=sr_1_47?dib=eyJ2IjoiMSJ9.O-Trb85obWRMYMspCl0AVKEOfv_FeJWvmTYpwJ1MKLv6UUnM3NaJ1cjmbJdWJ7ar_lEp-uwRoDvQv8E-POGOpIEu5Dd_0R1cUX9BInslzoPeHHT5Goz5WiRDl5ifRvFnvk-3Mhokne2qvb7rSN_KTxP4D_xw4I8uQRDIVNJULuT4fRZtfXOCzcsrhckkRmdwBrkTHt1scZbnNY3wMMadNvYTeh9AMlcjQyjR9UDaQX87r_RNgI_NsAZGQNGYM29y3TG3X6kTAwJcD22RF38v0evhAK9E6787j9sBafTH65c.igtx86j0SSj7HBEegC704EhvE0jpWB3c14fPTDoqh_Q&dib_tag=se&qid=1725910524&refinements=p_89%3ANokia%2Cp_n_feature_six_browse-bin%3A16967122031%2Cp_n_feature_eleven_browse-bin%3A27361539031&s=electronics&sr=1-47&language=en_AE,https://m.media-amazon.com/images/I/61JTJm1zepL._AC_SL1500_.jpg,[],Amazon SA
"Nokia c31 4g smartphone, 6.74'' hd+ display, 13+2+2 mp rear camera & led flash, 5mp front camera, 5050 mah battery, android 12, 2 years of security updates - cyan blue",Nokia,Android 12.0,8 GB,Snapdragon,64 GB,6.7 Inches,,2 GHz,C31,,,Unlocked for All Carriers,,,Cyan,SAR365.36,,SAR,3.9 out of 5 stars,https://www.amazon.sa/-/en/Nokia-smartphone-display-battery-security/dp/B0BJBZFTZ8/ref=sr_1_52?dib=eyJ2IjoiMSJ9.174DpqfdD-91AxUGsYjl2Vz5OFHLBy21sFaZ6oW7HOOt-T_9irHNMCrUuucInHXbCC03rDCtJVQ5ysXTJanWuKSlMTvhX2qYyWgbUfMVFUM5rqqEv6rkYVQ0RNSVRB_dcX46t4bHK_aw0s1O7g7Xc906fCpco2HQE_EhgDZpmCVSGZHJht5GoEVeFDg_aGbJt7LGuE2e1QU0zOw_GWzwagjjZ3jrlFpwdWKssZOxy7tV75gctieaFVYw5pRWNBsqnk3WoD8ux7WyvyX2K8Sbz14jTP2EqDLAlyJOZIfIYnk.OnbTGf-5ib9PQUIOHsG2cQrKrm07-7S5Jf6O9yAN3Mw&dib_tag=se&qid=1725910528&refinements=p_89%3ANokia%2Cp_n_feature_six_browse-bin%3A16967122031%2Cp_n_feature_eleven_browse-bin%3A27361539031&s=electronics&sr=1-52&language=en_AE,https://m.media-amazon.com/images/I/61lt1hMXAHL._AC_SL1500_.jpg,[],Amazon SA
"Nokia 7.2 Dual SIM - 128GB, 6GB RAM, 4G LTE, Charcoal",Nokia,Android 9.0,6 GB,Snapdragon,128 GB,6.3 Inches,1080 x 2280,2 GHz,Nokia 7.2,,,,,,Charcoal,SAR995.00,,SAR,4.0 out of 5 stars,https://www.amazon.sa/-/en/Nokia-7-2-Dual-SIM-Charcoal/dp/B082MPSL4C/ref=sr_1_7?dib=eyJ2IjoiMSJ9.iAGjzKfTLKoH2MyhUIAHQBglnf-3gh_1LXI7gJLjtQaO8bvtljTD2JlMpjQvD_LQ07kW4aWMlLVV6fcHd7IjFy3DmRFkJtj-Cmg9zfDo891z0VUJD8qQg4mDbekDHJFiH6-SjBufilUAFK5ET6qmBna_p_gPTdavsDmkPQYgTEA52I5BsWbLfSwJuOMJ0-foNIh0is787qA5OOIUOahNx7aHf0zbFMzCFEJ1n6G2vZCrxfc7p1wEYYQHhowKHCP9dRyBg7JphzquFLNDFoXLxdOLyXVKxS5yVb-TLjvqILs.u02xjypHki4Y8uwHDbU9-q7FZuxGHhpwSiHfWpUBMNY&dib_tag=se&qid=1725910519&refinements=p_89%3ANokia%2Cp_n_feature_six_browse-bin%3A16967122031%2Cp_n_feature_eleven_browse-bin%3A27361539031&s=electronics&sr=1-7&language=en_AE,https://m.media-amazon.com/images/I/711mz5chmCL._AC_SL1500_.jpg,"[{'reviewer_name': 'alhussein shararah', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nطيبة والحمد لله شكراً للجميع', 'review_text': 'طيبة والحمد لله شكراً للجميع\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 30 May 2023'}, {'reviewer_name': 'MR. RIAZ RIZVI', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nWorth Every Single Halalah', 'review_text': 'Exceptional and elegant design. Great set of specs! And fast and snappy software! DSLR quality professional Camera SetUp! One of the better Mid-Rangers out there!If Nokia Keeps up at this they return to their old market value!\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 18 October 2020'}, {'reviewer_name': 'subhansh sharma', 'review_rating': '4.0 out of 5 stars', 'review_title': '4.0 out of 5 stars\nNice phone', 'review_text': 'Nice phone by nokia\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 6 July 2020'}, {'reviewer_name': 'Omar Ramadan', 'review_rating': '2.0 out of 5 stars', 'review_title': '2.0 out of 5 stars\nعلى قده', 'review_text': 'بعد سنه م الاستخدام يبدأ يتقل ويعلق\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 4 April 2024'}, {'reviewer_name': 'mshagawi', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nحسب الوصف و السعر المعقول مواصفات ممتازه', 'review_text': 'شاشة  تظهر الصور و الافلام  بشكل واضح جدا ايضا البطاريه قويه و يتميز بالشكل الرائع\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 20 November 2020'}, {'reviewer_name': 'Nawaz', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nGood', 'review_text': 'Very nice on time delivery\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 8 September 2021'}, {'reviewer_name': 'Abdulaziz Shamsuddin', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nأندرويد صافي بدون إضافات', 'review_text': 'جوال أنيق، وأندرويد نظيف من الإضافات الزائدة عن الحاجة\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 13 November 2020'}, {'reviewer_name': 'Abd Alaziz Mahmoud', 'review_rating': '4.0 out of 5 stars', 'review_title': '4.0 out of 5 stars\nالسعر المناسب و المواصفات الجيده', 'review_text': 'منتج رائع\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 24 June 2020'}]",Amazon SA
Nokia G50 5G | Android 11 | Unlocked Smartphone | US Version | 4/128GB | 6.82-Inch Screen | 48MP Triple Camera | Ocean Blue,Nokia,Android 11.0,8 GB,Snapdragon,128 GB,6.82 Inches,1080 x 2340,2.4 GHz,G50 5G,,,,,48MP,Ocean Blue,"SAR1,879.00",,SAR,3.8 out of 5 stars,https://www.amazon.sa/-/en/Nokia-Android-Unlocked-Smartphone-6-82-Inch/dp/B09GW969LH/ref=sr_1_74?dib=eyJ2IjoiMSJ9.1fF9EnuGbyyDmMm6e7E1CsDiyls9yGI7VUhBsZAXfHda6RfV3Q7LfwENgXlqIN56Mwh9w3b0iimcKKm4kEWY1IGJEqVlS243j3Z5JPY2MIXOp2-AivHAKRzDj3VRXRnhHp8qKtjBffb7Vecck67i79B-BBPp0NcGAJpqYJ9cEh2U3XWvL_JHsWRQL9m6zpCR0nq17aiUQrd7Rmyr7W4vDm-W2teXrX8k8Fi_0SkfqmHvg3Gx438CWbNqfaAICTqaJ7vih4y6sB_5EkqXwV1UlCrmIATIsMEH2S8yWGeU5qw.Vp1hGVBno3ak-IIKwRGBd1Dcu8oPQ5_94zJuDTn6HmA&dib_tag=se&qid=1725910534&refinements=p_89%3ANokia%2Cp_n_feature_six_browse-bin%3A16967122031%2Cp_n_feature_eleven_browse-bin%3A27361539031&s=electronics&sr=1-74&language=en_AE,https://m.media-amazon.com/images/I/61uDNbvEHnL._AC_SL1500_.jpg,[],Amazon SA
Nokia 8.3 5G TA-1243128GB 8GB RAM Factory Unlocked (GSM Only | No CDMA - not Compatible with Verizon/Sprint) International Version- Polar Night,Nokia,Android 10.0,8 GB,Snapdragon,8 GB,6.81 Inches,,2.4 GHz,8.3 5G,,,,5G,,,"SAR4,505.00",,SAR,4.1 out of 5 stars,https://www.amazon.sa/-/en/Nokia-TA-1243128GB-Factory-Unlocked-Only/dp/B08NTQ5MG3/ref=sr_1_92?dib=eyJ2IjoiMSJ9.1fF9EnuGbyyDmMm6e7E1CsDiyls9yGI7VUhBsZAXfHda6RfV3Q7LfwENgXlqIN56Mwh9w3b0iimcKKm4kEWY1IGJEqVlS243j3Z5JPY2MIXOp2-AivHAKRzDj3VRXRnhHp8qKtjBffb7Vecck67i79B-BBPp0NcGAJpqYJ9cEh2U3XWvL_JHsWRQL9m6zpCR0nq17aiUQrd7Rmyr7W4vDm-W2teXrX8k8Fi_0SkfqmHvg3Gx438CWbNqfaAICTqaJ7vih4y6sB_5EkqXwV1UlCrmIATIsMEH2S8yWGeU5qw.Vp1hGVBno3ak-IIKwRGBd1Dcu8oPQ5_94zJuDTn6HmA&dib_tag=se&qid=1725910534&refinements=p_89%3ANokia%2Cp_n_feature_six_browse-bin%3A16967122031%2Cp_n_feature_eleven_browse-bin%3A27361539031&s=electronics&sr=1-92&language=en_AE,https://m.media-amazon.com/images/I/71UtHKOXE-L._AC_SL1500_.jpg,[],Amazon SA
NOKIA C12 PRO 6GB* 64GB CYAN (4GB + 2GB Virtual RAM),Nokia,Android 12.0,6 GB,Snapdragon,64 GB,6.1 Inches,720 x 1600,"1.2, 1.6 GHz",C12 PRO,,,,,,Cyan,50.,,SAR,3.3 out of 5 stars,https://www.amazon.sa/-/en/NOKIA-C12-64GB-CYAN-Virtual/dp/B0CHZ2SJDY/ref=sr_1_6?dib=eyJ2IjoiMSJ9.iAGjzKfTLKoH2MyhUIAHQBglnf-3gh_1LXI7gJLjtQaO8bvtljTD2JlMpjQvD_LQ07kW4aWMlLVV6fcHd7IjFy3DmRFkJtj-Cmg9zfDo891z0VUJD8qQg4mDbekDHJFiH6-SjBufilUAFK5ET6qmBna_p_gPTdavsDmkPQYgTEA52I5BsWbLfSwJuOMJ0-foNIh0is787qA5OOIUOahNx7aHf0zbFMzCFEJ1n6G2vZCrxfc7p1wEYYQHhowKHCP9dRyBg7JphzquFLNDFoXLxdOLyXVKxS5yVb-TLjvqILs.u02xjypHki4Y8uwHDbU9-q7FZuxGHhpwSiHfWpUBMNY&dib_tag=se&qid=1725910519&refinements=p_89%3ANokia%2Cp_n_feature_six_browse-bin%3A16967122031%2Cp_n_feature_eleven_browse-bin%3A27361539031&s=electronics&sr=1-6&language=en_AE,https://m.media-amazon.com/images/I/71oOLqowXZL._AC_SL1500_.jpg,"[{'reviewer_name': 'Hussam Alnasser', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nجوال زين لسعره', 'review_text': 'هذه أفضل جوال رخيص استعملته، و الأشياء اللي يجي معه أفضل من سعره. يجي معه سماعات، شاحن و غطاء. تقدر حتى تغير البطارية.\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 19 August 2024'}, {'reviewer_name': 'محمد الصبحي', 'review_rating': '1.0 out of 5 stars', 'review_title': '1.0 out of 5 stars\nبعد فتره من الاستخدام بدت تعلق الشاشه على الرغم الاستخدام مو ثقيل', 'review_text': 'سيء\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 28 August 2024'}, {'reviewer_name': 'laila', 'review_rating': '4.0 out of 5 stars', 'review_title': '4.0 out of 5 stars\nجيد', 'review_text': 'مناسب للأطفال وسعره ممتاز\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 24 May 2024'}, {'reviewer_name': 'اولا الحرارة بالجهاز مرتفع عن اللزوم وارسال التغطية فيه ضعيف والجي بي اس لايشتغل بالشكل لمطلوب', 'review_rating': '2.0 out of 5 stars', 'review_title': '2.0 out of 5 stars\nجوال خاص بالاتصال فقط لايصلح أن يشتغل فيه الانترنت', 'review_text': 'حرارة الجهاز واصل مرتفعه التغطية مش قويه فيه والجي بي اس لايشتغل ع النحو المطلوب\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 8 June 2024'}, {'reviewer_name': 'Ebrahimsalim', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nOk', 'review_text': 'Nice\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 1 June 2024'}, {'reviewer_name': 'They give me different product.', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nWorking well', 'review_text': 'Old version but its worth it for price\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 10 March 2024'}, {'reviewer_name': 'Sudarshan Sandarasekera', 'review_rating': '1.0 out of 5 stars', 'review_title': '1.0 out of 5 stars\nMike was not properly functioning', 'review_text': 'I had to return this after using one week due to problems with the mike. This is not a good product even for this price.\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 19 May 2024'}, {'reviewer_name': 'Alaa', 'review_rating': '1.0 out of 5 stars', 'review_title': '1.0 out of 5 stars\nمعطل وخراب', 'review_text': 'ما بيفتح خالص وصار اكثر من ساعه على الشاحن وما بيعطى اى شي\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 27 February 2024'}]",Amazon SA
Nokia X30 5G Dual-Sim 256GB ROM + 8GB RAM (GSM only | No CDMA) Factory Unlocked 5G SmartPhone (Cloudy Blue) - International Version,Nokia,Android 12.0,8 GB,Snapdragon,256 GB,6.43 Inches,1080 x 2400,"2.2, 1.7 GHz",X30 5G,,,,,,Blue,"SAR2,500.00",,SAR,2.9 out of 5 stars,https://www.amazon.sa/-/en/Nokia-Dual-Sim-Factory-Unlocked-SmartPhone/dp/B0BF19Z79Q/ref=sr_1_15?dib=eyJ2IjoiMSJ9.iAGjzKfTLKoH2MyhUIAHQBglnf-3gh_1LXI7gJLjtQaO8bvtljTD2JlMpjQvD_LQ07kW4aWMlLVV6fcHd7IjFy3DmRFkJtj-Cmg9zfDo891z0VUJD8qQg4mDbekDHJFiH6-SjBufilUAFK5ET6qmBna_p_gPTdavsDmkPQYgTEA52I5BsWbLfSwJuOMJ0-foNIh0is787qA5OOIUOahNx7aHf0zbFMzCFEJ1n6G2vZCrxfc7p1wEYYQHhowKHCP9dRyBg7JphzquFLNDFoXLxdOLyXVKxS5yVb-TLjvqILs.u02xjypHki4Y8uwHDbU9-q7FZuxGHhpwSiHfWpUBMNY&dib_tag=se&qid=1725910519&refinements=p_89%3ANokia%2Cp_n_feature_six_browse-bin%3A16967122031%2Cp_n_feature_eleven_browse-bin%3A27361539031&s=electronics&sr=1-15&language=en_AE,https://m.media-amazon.com/images/I/215lIIkByVL.__AC_QL70_ML2_.jpg,"[{'reviewer_name': 'Jaber-Alqisi', 'review_rating': '4.0 out of 5 stars', 'review_title': '4.0 out of 5 stars\nممتاز وعملي', 'review_text': 'مايعيبه فعلا غلاء السعر غير ذلك الجهاز عملي جدا وخفيف ومصنوع من مواد عالية الجودة.\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 9 December 2022'}, {'reviewer_name': 'Fahd', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nهتف متميز', 'review_text': 'ممتاز جدا\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 25 August 2024'}, {'reviewer_name': 'احمد فهمي', 'review_rating': '3.0 out of 5 stars', 'review_title': '3.0 out of 5 stars\nهل هناك طريقه لتغيير لون الجوال الذي تم إختياره', 'review_text': 'هل هناك طريقه لتغيير لون الجوال الذي تم إختياره\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 24 December 2022'}]",Amazon SA
Nokia G42 5G | Snapdragon® 480+ 5G | 50MP Triple AI Camera | 16GB RAM (8GB RAM + 8GB Virtual RAM) | 256GB Storage | 5000mAh Battery | 2 Years Android Upgrades | 20W Charger Included | So Grey,Nokia,Android 13.0,8 GB,Snapdragon,256 GB,6.56 Inches,,,Nokia G42 5G,,,Unlocked for All Carriers,"2G,3G,4G,LTE,VOLTE,5G",,Grey,"SAR2,995.00",,SAR,4.0 out of 5 stars,https://www.amazon.sa/-/en/Nokia-Snapdragon%C2%AE-Virtual-Upgrades-Included/dp/B0CJTYWQ2P/ref=sr_1_35?dib=eyJ2IjoiMSJ9.O-Trb85obWRMYMspCl0AVKEOfv_FeJWvmTYpwJ1MKLv6UUnM3NaJ1cjmbJdWJ7ar_lEp-uwRoDvQv8E-POGOpIEu5Dd_0R1cUX9BInslzoPeHHT5Goz5WiRDl5ifRvFnvk-3Mhokne2qvb7rSN_KTxP4D_xw4I8uQRDIVNJULuT4fRZtfXOCzcsrhckkRmdwBrkTHt1scZbnNY3wMMadNvYTeh9AMlcjQyjR9UDaQX87r_RNgI_NsAZGQNGYM29y3TG3X6kTAwJcD22RF38v0evhAK9E6787j9sBafTH65c.igtx86j0SSj7HBEegC704EhvE0jpWB3c14fPTDoqh_Q&dib_tag=se&qid=1725910524&refinements=p_89%3ANokia%2Cp_n_feature_six_browse-bin%3A16967122031%2Cp_n_feature_eleven_browse-bin%3A27361539031&s=electronics&sr=1-35&language=en_AE,https://m.media-amazon.com/images/I/71oIjjNm+nL._AC_SL1500_.jpg,[],Amazon SA
"Nokia C32 4G Smartphone, Dual Sim, 128GB, 4 GB RAM + 3 GB Virtual RAM 6.51” HD+ display, 50+2 MP rear camera, 8MP front camera, 5000 mAh battery, Android 13, Face Unlock With Mask - Green",Nokia,Android 13.0,4 GB,A-Series,128 GB,6.51 Inches,2160 x 1080,2 GHz,Nokia C32,,,,,,Green,SAR470.94,,SAR,3.5 out of 5 stars,https://www.amazon.sa/-/en/Nokia-Smartphone-Virtual-display-battery/dp/B0CDL8Y2C2/ref=sr_1_24?dib=eyJ2IjoiMSJ9.iAGjzKfTLKoH2MyhUIAHQBglnf-3gh_1LXI7gJLjtQaO8bvtljTD2JlMpjQvD_LQ07kW4aWMlLVV6fcHd7IjFy3DmRFkJtj-Cmg9zfDo891z0VUJD8qQg4mDbekDHJFiH6-SjBufilUAFK5ET6qmBna_p_gPTdavsDmkPQYgTEA52I5BsWbLfSwJuOMJ0-foNIh0is787qA5OOIUOahNx7aHf0zbFMzCFEJ1n6G2vZCrxfc7p1wEYYQHhowKHCP9dRyBg7JphzquFLNDFoXLxdOLyXVKxS5yVb-TLjvqILs.u02xjypHki4Y8uwHDbU9-q7FZuxGHhpwSiHfWpUBMNY&dib_tag=se&qid=1725910519&refinements=p_89%3ANokia%2Cp_n_feature_six_browse-bin%3A16967122031%2Cp_n_feature_eleven_browse-bin%3A27361539031&s=electronics&sr=1-24&language=en_AE,https://m.media-amazon.com/images/I/71TDtcE7mBL._AC_SL1500_.jpg,[],Amazon SA
"Nokia C20 Plus, 6.5"" HD+ Screen, 4950 mAh Battery, 3 + 32GB Memory (Ocean Blue)",Nokia,Android 11.0,3 GB,Athlon,32 GB,6.5 Inches,,1.6 GHz,Nokia C20 Plus,,,Unlocked for All Carriers,,,Ocean Blue,"SAR1,649.00",,SAR,3.7 out of 5 stars,https://www.amazon.sa/-/en/Nokia-C20-Plus-Screen-Battery/dp/B09BW4ZP1N/ref=sr_1_78?dib=eyJ2IjoiMSJ9.1fF9EnuGbyyDmMm6e7E1CsDiyls9yGI7VUhBsZAXfHda6RfV3Q7LfwENgXlqIN56Mwh9w3b0iimcKKm4kEWY1IGJEqVlS243j3Z5JPY2MIXOp2-AivHAKRzDj3VRXRnhHp8qKtjBffb7Vecck67i79B-BBPp0NcGAJpqYJ9cEh2U3XWvL_JHsWRQL9m6zpCR0nq17aiUQrd7Rmyr7W4vDm-W2teXrX8k8Fi_0SkfqmHvg3Gx438CWbNqfaAICTqaJ7vih4y6sB_5EkqXwV1UlCrmIATIsMEH2S8yWGeU5qw.Vp1hGVBno3ak-IIKwRGBd1Dcu8oPQ5_94zJuDTn6HmA&dib_tag=se&qid=1725910534&refinements=p_89%3ANokia%2Cp_n_feature_six_browse-bin%3A16967122031%2Cp_n_feature_eleven_browse-bin%3A27361539031&s=electronics&sr=1-78&language=en_AE,https://m.media-amazon.com/images/I/61yVJSVV+9L._AC_SL1080_.jpg,[],Amazon SA
Nokia C21 Plus TA-1431 DS 4/64- Blue with No Cost EMI/Additional Exchange Offers,Nokia,Android 11 R Go,4 GB,,256 GB,6.57 Inches,720p,1.6 GHz,Nokia C21 Plus (4/64),,,Unlocked for All Carriers,,,Blue,"SAR1,779.00",,SAR,3.8 out of 5 stars,https://www.amazon.sa/-/en/Nokia-TA-1431-Additional-Exchange-Offers/dp/B0B611GZ65/ref=sr_1_61?dib=eyJ2IjoiMSJ9.174DpqfdD-91AxUGsYjl2Vz5OFHLBy21sFaZ6oW7HOOt-T_9irHNMCrUuucInHXbCC03rDCtJVQ5ysXTJanWuKSlMTvhX2qYyWgbUfMVFUM5rqqEv6rkYVQ0RNSVRB_dcX46t4bHK_aw0s1O7g7Xc906fCpco2HQE_EhgDZpmCVSGZHJht5GoEVeFDg_aGbJt7LGuE2e1QU0zOw_GWzwagjjZ3jrlFpwdWKssZOxy7tV75gctieaFVYw5pRWNBsqnk3WoD8ux7WyvyX2K8Sbz14jTP2EqDLAlyJOZIfIYnk.OnbTGf-5ib9PQUIOHsG2cQrKrm07-7S5Jf6O9yAN3Mw&dib_tag=se&qid=1725910528&refinements=p_89%3ANokia%2Cp_n_feature_six_browse-bin%3A16967122031%2Cp_n_feature_eleven_browse-bin%3A27361539031&s=electronics&sr=1-61&language=en_AE,https://m.media-amazon.com/images/I/81ScXMCjdHL._AC_SL1500_.jpg,[],Amazon SA
Nokia 5.1 Dual-SIM 16GB ROM + 2GB RAM (GSM Only | No CDMA) Factory Unlocked 4G/LTE Smart Phone (Black) - International Version,Nokia,Android 8.0,2 GB,,16 GB,5.5 Inches,,"2.0, 1.2 GHz",5.1,,,Unlocked for All Carriers,4G,,Black,"SAR1,229.00",,SAR,3.7 out of 5 stars,https://www.amazon.sa/-/en/Nokia-Dual-SIM-Factory-Unlocked-Smart/dp/B07G7G5C58/ref=sr_1_104?dib=eyJ2IjoiMSJ9.sRaKlUwo_eSsb9maA_psyMZq6sjODq76UKWYCORNSBa4_-RrJ3mZqIJ34z7vQQjt5mQoGuKiZjjatXpcwNeyX6SKl7DZPsCuDOUyVlIw9pra6Za-AV9_4jM-wgkyN0gZ3C7J-7gW_MYD9PwzaBTq03W3VkHjV3FyGPIATBFiWHdDQwv5tbFVb752MaMn-VI4.VFyK4UP2Vibjbtq7nqPq8cpLRi3tgIuScGrxcVNqZJQ&dib_tag=se&qid=1725910538&refinements=p_89%3ANokia%2Cp_n_feature_six_browse-bin%3A16967122031%2Cp_n_feature_eleven_browse-bin%3A27361539031&s=electronics&sr=1-104&language=en_AE,https://m.media-amazon.com/images/I/61KouhTu8rL._AC_SL1181_.jpg,[],Amazon SA
Nokia 5.1 Plus Dual-Sim 32GB ROM + 3GB RAM (GSM only | No CDMA) Factory Unlocked 4G/LTE SmartPhone (Night Black) - International Version,Nokia,Android 8.1,3 GB,ARMv7,3 GB,5.8 Inches,720 x 1520,1.8 GHz,5.1 Plus,,,Unlocked for All Carriers,,,Black,"SAR1,769.00",,SAR,4.0 out of 5 stars,https://www.amazon.sa/-/en/Nokia-Dual-Sim-Factory-Unlocked-SmartPhone/dp/B07KBCKHLW/ref=sr_1_102?dib=eyJ2IjoiMSJ9.sRaKlUwo_eSsb9maA_psyMZq6sjODq76UKWYCORNSBa4_-RrJ3mZqIJ34z7vQQjt5mQoGuKiZjjatXpcwNeyX6SKl7DZPsCuDOUyVlIw9pra6Za-AV9_4jM-wgkyN0gZ3C7J-7gW_MYD9PwzaBTq03W3VkHjV3FyGPIATBFiWHdDQwv5tbFVb752MaMn-VI4.VFyK4UP2Vibjbtq7nqPq8cpLRi3tgIuScGrxcVNqZJQ&dib_tag=se&qid=1725910538&refinements=p_89%3ANokia%2Cp_n_feature_six_browse-bin%3A16967122031%2Cp_n_feature_eleven_browse-bin%3A27361539031&s=electronics&sr=1-102&language=en_AE,https://m.media-amazon.com/images/I/81uP61cQpPL._AC_SL1500_.jpg,[],Amazon SA
